0.002536829879576991,0.0,733.0,71.0,10.0,1.0184670020567435e-303,0.0025007514555722304
0.002237192075368515,0.0,1096.0,159.0,8.0,0.0,0.002170340796721965
0.003803339517625232,1.0,513.0,61.0,3.0,0.0,0.003710551935123006
0.0031756409657684582,0.0,610.0,62.0,3.0,0.0,0.003050834729116564
0.0020095723139228077,0.0,969.0,168.0,6.0,0.0,0.0019733131661450807
0.0019866405620177358,2.0,1175.0,194.0,7.0,0.0,0.001917626751255001
0.0031354105428179502,4.0,474.0,56.0,4.0,0.0,0.0031162270637466894
0.0022178086726249587,2.0,680.0,76.0,5.0,0.00017025521478498907,0.0021983755977448335
0.002774171749684349,5.0,666.0,86.0,7.0,0.00017009474804155364,0.002774171749684349
0.0026686718565699457,0.0,940.0,95.0,7.0,0.0,0.002624914457079053
0.002865124274765418,0.0,782.0,87.0,9.0,0.0,0.002843580358883021
0.0016636256305677794,11.0,1589.0,388.0,8.0,0.0,0.0016189065686965747
0.0030721966205837174,1.0,849.0,97.0,11.0,0.0,0.0029989156037776585
0.0027114967462039045,0.0,619.0,46.0,1.0,0.0,0.0026630672617341125
0.001266590552304838,0.0,1846.0,328.0,15.0,0.0,0.0012428723810811837
0.002864583333333333,2.0,927.0,98.0,14.0,0.0,0.002784070419452024
0.0017438519311178487,1.0,1596.0,235.0,13.0,0.0,0.001735970612586594
0.002963422894558591,1.0,553.0,58.0,0.0,0.0,0.0028970991482764282
0.0028322106552357623,0.0,580.0,52.0,3.0,0.0,0.0027719935945758477
0.003,1.0,636.0,71.0,7.0,0.0001804705276720884,0.0029891418281697796
0.0017402325674968817,0.0,1134.0,145.0,7.0,0.0,0.0017162593718171727
0.003861003861003861,0.0,498.0,59.0,5.0,0.0,0.003759829057466325
0.001409894102667619,1.0,1630.0,256.0,2.0,0.0,0.0013805114436653849
0.001484490264293911,1.0,1158.0,192.0,5.0,0.0,0.001457458334575726
0.0031756409657684582,0.0,610.0,62.0,3.0,0.0,0.003050834729116564
0.004055907326894459,2.0,525.0,50.0,5.0,0.0,0.003970068153284334
0.004524886877828055,0.0,359.0,46.0,4.0,0.0,0.00449395298900503
0.0022793482952093223,0.0,1485.0,297.0,8.0,0.0,0.0022343032472061093
0.00157317859445519,1.0,1490.0,274.0,8.0,0.0,0.0015274948246339303
0.002184079346317899,0.0,1362.0,168.0,6.0,0.0,0.002122471679353022
0.0029939552422640365,2.0,705.0,68.0,6.0,0.0,0.002960512981403433
0.0033331034641289107,1.0,522.0,70.0,15.0,0.0,0.003278828714190351
0.0029939552422640365,2.0,705.0,68.0,6.0,0.0,0.002960512981403433
0.001762114537444934,0.0,1008.0,191.0,4.0,0.0,0.0017212131765257845
0.002008838891120932,0.0,1009.0,149.0,7.0,0.0,0.0019822578322576676
0.003313415610282757,0.0,767.0,72.0,11.0,0.0,0.0032794093316188887
0.0025933690503921114,0.0,798.0,89.0,12.0,0.0,0.0025379190213805714
0.005178190679256778,0.0,291.0,47.0,3.0,0.0,0.005088648082261539
0.002534575714955462,0.0,847.0,90.0,7.0,0.0,0.002482502691846726
0.0026486486486486487,6.0,698.0,83.0,6.0,0.0,0.0026379017630485052
0.0022125741003590216,0.0,1106.0,165.0,12.0,0.0,0.00215639700486073
0.003216612377850163,0.0,821.0,87.0,13.0,0.0,0.0031323204634375558
0.0016735392702982952,0.0,1978.0,310.0,15.0,0.0,0.0016336084415737358
0.0013502440825841594,1.0,2255.0,399.0,13.0,0.0,0.001318135476925787
0.0028865009020315317,2.0,753.0,82.0,5.0,0.0,0.0028214518510135114
0.0017090641682100446,1.0,1433.0,219.0,14.0,0.0,0.0016846480494753851
0.0029181468861016456,1.0,685.0,82.0,11.0,0.0,0.0028752371085698147
0.0037125037125037125,0.0,474.0,57.0,4.0,0.0,0.0037125037125037125
0.002990924092409241,0.0,781.0,84.0,18.0,0.0,0.0029196292349865493
0.0022230249812432265,0.0,845.0,167.0,13.0,0.0,0.0021732281430939956
0.0023536439665471924,2.0,897.0,84.0,12.0,0.0,0.0023182345245391944
0.0014746353330139855,3.0,1937.0,362.0,21.0,0.0,0.0014662539858354361
0.002826962151520123,0.0,867.0,102.0,21.0,0.0,0.00278093877065368
0.00119486518900191,10.0,1511.0,283.0,7.0,0.0,0.0011791061387754218
0.0021501041456695557,1.0,868.0,104.0,8.0,0.00013338546021588203,0.002123464049676261
0.00419423185021836,0.0,368.0,56.0,3.0,0.0,0.004066619825862102
0.0019592971811401845,0.0,1127.0,200.0,19.0,0.0,0.0019318118688863627
0.00293821356615178,0.0,944.0,108.0,23.0,0.0,0.002895548749079418
0.0013382524805792984,0.0,1596.0,304.0,8.0,0.00015765595171315707,0.0013218302324705768
0.0017466429873456302,7.0,1484.0,294.0,4.0,0.0,0.0017256247885037341
0.001239284883408794,6.0,1851.0,352.0,23.0,0.0,0.0012205907690711435
0.0020460841097960213,0.0,1069.0,186.0,8.0,0.0,0.0019533245665234625
0.0015381429881385512,0.0,1420.0,311.0,10.0,0.0,0.0015117931365784187
0.0017387820512820512,2.0,1246.0,209.0,6.0,0.0,0.0017054170863809008
0.0022088126926836605,0.0,1104.0,164.0,14.0,0.0,0.0021589943664677585
0.002432562620423892,1.0,935.0,96.0,3.0,0.0,0.002346740164932427
0.0016295281549322227,0.0,1809.0,209.0,13.0,0.0,0.0016030840233668116
0.001696668735774881,1.0,1703.0,304.0,13.0,0.0,0.0016751734140852547
0.0012652092113803104,27.0,1969.0,365.0,12.0,0.0003204101249599487,0.001233157842109957
0.00260345888108487,4.0,856.0,84.0,11.0,0.0,0.002578061894514762
0.0023635625887603977,0.0,1037.0,126.0,7.0,0.00012726504026656422,0.0023452793852619426
0.00205761316872428,0.0,1219.0,179.0,15.0,0.0,0.0020225928588513075
0.00138125408923908,3.0,1762.0,249.0,10.0,0.0,0.0013612458330642854
0.001837944037772919,0.0,1509.0,230.0,10.0,0.0,0.0018003892648148717
0.002278886425227889,0.0,1006.0,108.0,8.0,0.0,0.002236406884960871
0.0018792943761173455,0.0,1798.0,239.0,16.0,0.0,0.0018370811737905008
0.00199132808736149,0.0,1224.0,188.0,17.0,0.0,0.0019483380392544155
0.0017364229686845098,0.0,1112.0,194.0,1.0,0.0,0.0016713270420264646
0.002065010084932973,0.0,1508.0,225.0,27.0,0.0,0.0020283566785526557
0.0021896896896896898,0.0,1157.0,164.0,7.0,0.0,0.0021627767007356587
0.002496809632136714,4.0,872.0,87.0,13.0,0.00018820549103428628,0.002457435365420451
